location,date,case,hosp,corrected_case,corrected_case_7da,forecast_date
ca,2022-03-29,1861.0,172.0,1861.0,2669.714285714286,2022-06-13
ca,2022-03-30,3795.0,143.0,3795.0,2635.1428571428573,2022-06-13
ca,2022-03-31,4539.0,140.0,4539.0,2774.8571428571427,2022-06-13
ca,2022-04-01,2159.0,142.0,2159.0,2801.714285714286,2022-06-13
ca,2022-04-02,83.0,97.0,83.0,2664.714285714286,2022-06-13
ca,2022-04-03,72.0,132.0,72.0,2190.714285714286,2022-06-13
ca,2022-04-04,7018.0,164.0,7018.0,2789.5714285714284,2022-06-13
ca,2022-04-05,2566.0,145.0,2566.0,2890.285714285714,2022-06-13
ca,2022-04-06,1343.0,154.0,1343.0,2540.0,2022-06-13
ca,2022-04-07,7791.0,139.0,7791.0,3004.5714285714284,2022-06-13
ca,2022-04-08,5117.0,137.0,5117.0,3427.1428571428573,2022-06-13
ca,2022-04-09,106.0,107.0,106.0,3430.4285714285716,2022-06-13
ca,2022-04-10,123.0,103.0,123.0,3437.714285714286,2022-06-13
ca,2022-04-11,2954.0,156.0,2954.0,2857.1428571428573,2022-06-13
ca,2022-04-12,9019.0,120.0,9019.0,3779.0,2022-06-13
ca,2022-04-13,1189.0,127.0,1189.0,3757.0,2022-06-13
ca,2022-04-14,7312.0,142.0,7312.0,3688.5714285714284,2022-06-13
ca,2022-04-15,2675.0,131.0,2675.0,3339.714285714286,2022-06-13
ca,2022-04-16,144.0,129.0,144.0,3345.1428571428573,2022-06-13
ca,2022-04-17,141.0,123.0,141.0,3347.714285714286,2022-06-13
ca,2022-04-18,11150.0,162.0,11150.0,4518.571428571428,2022-06-13
ca,2022-04-19,3208.0,146.0,3208.0,3688.4285714285716,2022-06-13
ca,2022-04-20,1508.0,150.0,1508.0,3734.0,2022-06-13
ca,2022-04-21,12520.0,162.0,12520.0,4478.0,2022-06-13
ca,2022-04-22,5146.0,155.0,5146.0,4831.0,2022-06-13
ca,2022-04-23,251.0,125.0,251.0,4846.285714285715,2022-06-13
ca,2022-04-24,251.0,117.0,251.0,4862.0,2022-06-13
ca,2022-04-25,17223.0,188.0,17223.0,5729.571428571428,2022-06-13
ca,2022-04-26,4933.0,174.0,4933.0,5976.0,2022-06-13
ca,2022-04-27,2114.0,159.0,2114.0,6062.571428571428,2022-06-13
ca,2022-04-28,13979.0,170.0,13979.0,6271.0,2022-06-13
ca,2022-04-29,5709.0,167.0,5709.0,6351.428571428572,2022-06-13
ca,2022-04-30,311.0,191.0,311.0,6360.0,2022-06-13
ca,2022-05-01,323.0,162.0,323.0,6370.285714285715,2022-06-13
ca,2022-05-02,20793.0,184.0,20793.0,6880.285714285715,2022-06-13
ca,2022-05-03,6325.0,204.0,6325.0,7079.142857142857,2022-06-13
ca,2022-05-04,3141.0,232.0,3141.0,7225.857142857143,2022-06-13
ca,2022-05-05,13552.0,234.0,13552.0,7164.857142857143,2022-06-13
ca,2022-05-06,11108.0,223.0,11108.0,7936.142857142857,2022-06-13
ca,2022-05-07,384.0,185.0,384.0,7946.571428571428,2022-06-13
ca,2022-05-08,365.0,186.0,365.0,7952.571428571428,2022-06-13
ca,2022-05-09,26140.0,228.0,26140.0,8716.42857142857,2022-06-13
ca,2022-05-10,8269.0,247.0,8269.0,8994.142857142857,2022-06-13
ca,2022-05-11,3882.0,250.0,3882.0,9100.0,2022-06-13
ca,2022-05-12,13728.0,268.0,13728.0,9125.142857142857,2022-06-13
ca,2022-05-13,9201.0,241.0,9201.0,8852.714285714286,2022-06-13
ca,2022-05-14,467.0,274.0,467.0,8864.57142857143,2022-06-13
ca,2022-05-15,516.0,279.0,516.0,8886.142857142857,2022-06-13
ca,2022-05-16,40372.0,325.0,40372.0,10919.285714285714,2022-06-13
ca,2022-05-17,11378.0,322.0,11378.0,11363.42857142857,2022-06-13
ca,2022-05-18,5405.0,342.0,5405.0,11581.0,2022-06-13
ca,2022-05-19,28653.0,352.0,28653.0,13713.142857142857,2022-06-13
ca,2022-05-20,11805.0,333.0,11805.0,14085.142857142857,2022-06-13
ca,2022-05-21,483.0,287.0,483.0,14087.42857142857,2022-06-13
ca,2022-05-22,523.0,303.0,523.0,14088.42857142857,2022-06-13
ca,2022-05-23,45098.0,359.0,45098.0,14763.57142857143,2022-06-13
ca,2022-05-24,14142.0,398.0,14142.0,15158.42857142857,2022-06-13
ca,2022-05-25,5331.0,380.0,5331.0,15147.857142857143,2022-06-13
ca,2022-05-26,30845.0,407.0,30845.0,15461.0,2022-06-13
ca,2022-05-27,14982.0,402.0,14982.0,15914.857142857143,2022-06-13
ca,2022-05-28,560.0,361.0,560.0,15925.857142857143,2022-06-13
ca,2022-05-29,485.0,364.0,485.0,15920.42857142857,2022-06-13
ca,2022-05-30,44845.0,366.0,44845.0,15884.285714285714,2022-06-13
ca,2022-05-31,13957.0,447.0,13957.0,15857.857142857143,2022-06-13
ca,2022-06-01,5827.0,440.0,5827.0,15928.714285714286,2022-06-13
ca,2022-06-02,24205.0,440.0,24205.0,14980.142857142857,2022-06-13
ca,2022-06-03,14176.0,457.0,14176.0,14865.0,2022-06-13
ca,2022-06-04,640.0,434.0,640.0,14876.42857142857,2022-06-13
ca,2022-06-05,631.0,426.0,631.0,14897.285714285714,2022-06-13
ca,2022-06-06,54632.0,521.0,54632.0,16295.42857142857,2022-06-13
ca,2022-06-07,17162.0,468.0,17162.0,16753.285714285714,2022-06-13
ca,2022-06-08,7367.0,515.0,7367.0,16973.285714285714,2022-06-13
ca,2022-06-09,31964.0,483.0,31964.0,18081.714285714286,2022-06-13
ca,2022-06-10,17231.0,530.0,17231.0,18518.14285714286,2022-06-13
ca,2022-06-11,609.0,475.0,609.0,18513.714285714286,2022-06-13
ca,2022-06-12,628.0,446.0,628.0,18513.285714285714,2022-06-13
ca,2022-06-13,48175.0,523.0,48175.0,17590.85714285714,2022-06-13
ca,2020-10-01,3504.0,316.0,3504.0,,2022-06-20
ca,2020-10-02,4146.0,328.0,4146.0,,2022-06-20
ca,2020-10-03,4258.0,294.0,4258.0,,2022-06-20
ca,2020-10-04,2785.0,315.0,2785.0,,2022-06-20
ca,2020-10-05,1851.0,347.0,1851.0,,2022-06-20
ca,2020-10-06,2978.0,338.0,2978.0,,2022-06-20
ca,2020-10-07,3897.0,350.0,3897.0,3345.5714285714284,2022-06-20
ca,2020-10-08,3922.0,335.0,3922.0,3405.285714285714,2022-06-20
ca,2020-10-09,4210.0,336.0,4210.0,3414.4285714285716,2022-06-20
ca,2020-10-10,3802.0,321.0,3802.0,3349.285714285714,2022-06-20
ca,2020-10-11,3373.0,291.0,3373.0,3433.285714285714,2022-06-20
ca,2020-10-12,2637.0,335.0,2637.0,3545.5714285714284,2022-06-20
ca,2020-10-13,2873.0,366.0,2873.0,3530.5714285714284,2022-06-20
ca,2020-10-14,3485.0,323.0,3485.0,3471.714285714286,2022-06-20
ca,2020-10-15,3288.0,337.0,3288.0,3381.1428571428573,2022-06-20
ca,2020-10-16,3203.0,344.0,3203.0,3237.285714285714,2022-06-20
ca,2020-10-17,3018.0,320.0,3018.0,3125.285714285714,2022-06-20
ca,2020-10-18,3442.0,320.0,3442.0,3135.1428571428573,2022-06-20
ca,2020-10-19,3400.0,368.0,3400.0,3244.1428571428573,2022-06-20
ca,2020-10-20,3879.0,324.0,3879.0,3387.8571428571427,2022-06-20
ca,2020-10-21,3183.0,356.0,3183.0,3344.714285714286,2022-06-20
ca,2020-10-22,6369.0,355.0,6369.0,3784.8571428571427,2022-06-20
ca,2020-10-23,6221.0,341.0,6221.0,4216.0,2022-06-20
ca,2020-10-24,5246.0,325.0,5246.0,4534.285714285715,2022-06-20
ca,2020-10-25,2960.0,302.0,2960.0,4465.428571428572,2022-06-20
ca,2020-10-26,3394.0,357.0,3394.0,4464.571428571428,2022-06-20
ca,2020-10-27,4697.0,376.0,4697.0,4581.428571428572,2022-06-20
ca,2020-10-28,4384.0,359.0,4384.0,4753.0,2022-06-20
ca,2020-10-29,4394.0,452.0,4394.0,4470.857142857143,2022-06-20
ca,2020-10-30,5312.0,356.0,5312.0,4341.0,2022-06-20
ca,2020-10-31,4701.0,368.0,4701.0,4263.142857142857,2022-06-20
ca,2020-11-01,4211.0,385.0,4211.0,4441.857142857143,2022-06-20
ca,2020-11-02,4505.0,442.0,4505.0,4600.571428571428,2022-06-20
ca,2020-11-03,5719.0,400.0,5719.0,4746.571428571428,2022-06-20
ca,2020-11-04,5190.0,439.0,5190.0,4861.714285714285,2022-06-20
ca,2020-11-05,7074.0,429.0,7074.0,5244.571428571428,2022-06-20
ca,2020-11-06,6331.0,431.0,6331.0,5390.142857142857,2022-06-20
ca,2020-11-07,8861.0,410.0,8861.0,5984.428571428572,2022-06-20
ca,2020-11-08,5841.0,373.0,5841.0,6217.285714285715,2022-06-20
ca,2020-11-09,6147.0,508.0,6147.0,6451.857142857143,2022-06-20
ca,2020-11-10,8245.0,479.0,8245.0,6812.714285714285,2022-06-20
ca,2020-11-11,7411.0,582.0,7411.0,7130.0,2022-06-20
ca,2020-11-12,7693.0,545.0,7693.0,7218.428571428572,2022-06-20
ca,2020-11-13,10471.0,580.0,10471.0,7809.857142857143,2022-06-20
ca,2020-11-14,11327.0,571.0,11327.0,8162.142857142857,2022-06-20
ca,2020-11-15,9433.0,595.0,9433.0,8675.285714285714,2022-06-20
ca,2020-11-16,10165.0,688.0,10165.0,9249.285714285714,2022-06-20
ca,2020-11-17,11418.0,715.0,11418.0,9702.57142857143,2022-06-20
ca,2020-11-18,12466.0,722.0,12466.0,10424.714285714286,2022-06-20
ca,2020-11-19,14331.0,816.0,14331.0,11373.0,2022-06-20
ca,2020-11-20,16250.0,796.0,16250.0,12198.57142857143,2022-06-20
ca,2020-11-21,15076.0,815.0,15076.0,12734.142857142857,2022-06-20
ca,2020-11-22,8249.0,840.0,8249.0,12565.0,2022-06-20
ca,2020-11-23,17010.0,1002.0,17010.0,13542.857142857143,2022-06-20
ca,2020-11-24,19328.0,1014.0,19328.0,14672.857142857143,2022-06-20
ca,2020-11-25,15736.0,1060.0,15736.0,15140.0,2022-06-20
ca,2020-11-26,12630.0,970.0,12630.0,14897.0,2022-06-20
ca,2020-11-27,12831.0,1170.0,12831.0,14408.57142857143,2022-06-20
ca,2020-11-28,15897.0,1129.0,15897.0,14525.857142857143,2022-06-20
ca,2020-11-29,14165.0,1131.0,14165.0,15371.0,2022-06-20
ca,2020-11-30,15001.0,1223.0,15001.0,15084.0,2022-06-20
ca,2020-12-01,23637.0,1237.0,23637.0,15699.57142857143,2022-06-20
ca,2020-12-02,20708.0,1339.0,20708.0,16409.85714285714,2022-06-20
ca,2020-12-03,24507.0,1388.0,24507.0,18106.571428571428,2022-06-20
ca,2020-12-04,27180.0,1471.0,27180.0,20156.428571428572,2022-06-20
ca,2020-12-05,30560.0,1370.0,30560.0,22251.14285714286,2022-06-20
ca,2020-12-06,24871.0,1428.0,24871.0,23780.571428571428,2022-06-20
ca,2020-12-07,25901.0,1540.0,25901.0,25337.714285714286,2022-06-20
ca,2020-12-08,34315.0,1715.0,34315.0,26863.14285714286,2022-06-20
ca,2020-12-09,31984.0,1769.0,31984.0,28474.0,2022-06-20
ca,2020-12-10,38566.0,1891.0,38566.0,30482.428571428572,2022-06-20
ca,2020-12-11,37752.0,1961.0,37752.0,31992.714285714286,2022-06-20
ca,2020-12-12,31819.0,1855.0,31819.0,32172.571428571428,2022-06-20
ca,2020-12-13,30586.0,1883.0,30586.0,32989.0,2022-06-20
ca,2020-12-14,33394.0,2191.0,33394.0,34059.42857142857,2022-06-20
ca,2020-12-15,55251.0,2138.0,55251.0,37050.28571428572,2022-06-20
ca,2020-12-16,56137.0,2284.0,56137.0,40500.71428571428,2022-06-20
ca,2020-12-17,44457.0,2368.0,44457.0,41342.28571428572,2022-06-20
ca,2020-12-18,45587.0,2215.0,45587.0,42461.57142857143,2022-06-20
ca,2020-12-19,45266.0,2090.0,45266.0,44382.57142857143,2022-06-20
ca,2020-12-20,36951.0,2117.0,36951.0,45291.857142857145,2022-06-20
ca,2020-12-21,37423.0,2376.0,37423.0,45867.42857142857,2022-06-20
ca,2020-12-22,39631.0,2425.0,39631.0,43636.0,2022-06-20
ca,2020-12-23,40686.0,2278.0,40686.0,41428.71428571428,2022-06-20
ca,2020-12-24,44396.0,2167.0,44396.0,41420.0,2022-06-20
ca,2020-12-25,26911.0,2108.0,26911.0,38752.0,2022-06-20
ca,2020-12-26,51642.0,2299.0,51642.0,39662.857142857145,2022-06-20
ca,2020-12-27,33062.0,2245.0,33062.0,39107.28571428572,2022-06-20
ca,2020-12-28,37354.0,2279.0,37354.0,39097.42857142857,2022-06-20
ca,2020-12-29,37076.0,2388.0,37076.0,38732.42857142857,2022-06-20
ca,2020-12-30,20921.0,2295.0,20921.0,35908.857142857145,2022-06-20
ca,2020-12-31,57482.0,2258.0,57482.0,37778.28571428572,2022-06-20
ca,2021-01-01,50246.0,2297.0,50246.0,41111.857142857145,2022-06-20
ca,2021-01-02,46343.0,2259.0,46343.0,40354.857142857145,2022-06-20
ca,2021-01-03,31390.0,2266.0,31390.0,40116.0,2022-06-20
ca,2021-01-04,36917.0,2580.0,36917.0,40053.57142857143,2022-06-20
ca,2021-01-05,35294.0,2548.0,35294.0,39799.0,2022-06-20
ca,2021-01-06,39147.0,2406.0,39147.0,42402.71428571428,2022-06-20
ca,2021-01-07,51658.0,2427.0,51658.0,41570.71428571428,2022-06-20
ca,2021-01-08,52701.0,2334.0,52701.0,41921.42857142857,2022-06-20
ca,2021-01-09,48719.0,1797.0,48719.0,42260.857142857145,2022-06-20
ca,2021-01-10,38901.0,1957.0,38901.0,43333.857142857145,2022-06-20
ca,2021-01-11,38132.0,2221.0,38132.0,43507.42857142857,2022-06-20
ca,2021-01-12,38948.0,2236.0,38948.0,44029.42857142857,2022-06-20
ca,2021-01-13,37281.0,2167.0,37281.0,43762.857142857145,2022-06-20
ca,2021-01-14,42839.0,2220.0,42839.0,42503.0,2022-06-20
ca,2021-01-15,41500.0,2191.0,41500.0,40902.857142857145,2022-06-20
ca,2021-01-16,41398.0,1898.0,41398.0,39857.0,2022-06-20
ca,2021-01-17,29877.0,1823.0,29877.0,38567.857142857145,2022-06-20
ca,2021-01-18,25824.0,1990.0,25824.0,36809.57142857143,2022-06-20
ca,2021-01-19,24783.0,1957.0,24783.0,34786.0,2022-06-20
ca,2021-01-20,21172.0,1786.0,21172.0,32484.714285714286,2022-06-20
ca,2021-01-21,23254.0,1840.0,23254.0,29686.85714285714,2022-06-20
ca,2021-01-22,23180.0,1817.0,23180.0,27069.714285714286,2022-06-20
ca,2021-01-23,24309.0,1544.0,24309.0,24628.428571428572,2022-06-20
ca,2021-01-24,25894.0,1401.0,25894.0,24059.428571428572,2022-06-20
ca,2021-01-25,17096.0,1631.0,17096.0,22812.571428571428,2022-06-20
ca,2021-01-26,18588.0,1508.0,18588.0,21927.571428571428,2022-06-20
ca,2021-01-27,17679.0,1575.0,17679.0,21428.571428571428,2022-06-20
ca,2021-01-28,20468.0,1518.0,20468.0,21030.571428571428,2022-06-20
ca,2021-01-29,19788.0,1466.0,19788.0,20546.0,2022-06-20
ca,2021-01-30,19733.0,1166.0,19733.0,19892.285714285714,2022-06-20
ca,2021-01-31,16353.0,1152.0,16353.0,18529.285714285714,2022-06-20
ca,2021-02-01,13111.0,1318.0,13111.0,17960.0,2022-06-20
ca,2021-02-02,12157.0,1318.0,12157.0,17041.285714285714,2022-06-20
ca,2021-02-03,13943.0,1271.0,13943.0,16507.571428571428,2022-06-20
ca,2021-02-04,14615.0,1162.0,14615.0,15671.42857142857,2022-06-20
ca,2021-02-05,13733.0,1140.0,13733.0,14806.42857142857,2022-06-20
ca,2021-02-06,15081.0,963.0,15081.0,14141.857142857143,2022-06-20
ca,2021-02-07,11533.0,851.0,11533.0,13453.285714285714,2022-06-20
ca,2021-02-08,9390.0,1045.0,9390.0,12921.714285714286,2022-06-20
ca,2021-02-09,9766.0,934.0,9766.0,12580.142857142857,2022-06-20
ca,2021-02-10,9138.0,940.0,9138.0,11893.714285714286,2022-06-20
ca,2021-02-11,10975.0,877.0,10975.0,11373.714285714286,2022-06-20
ca,2021-02-12,9749.0,851.0,9749.0,10804.57142857143,2022-06-20
ca,2021-02-13,10307.0,733.0,10307.0,10122.57142857143,2022-06-20
ca,2021-02-14,6782.0,643.0,6782.0,9443.857142857143,2022-06-20
ca,2021-02-15,5785.0,714.0,5785.0,8928.857142857143,2022-06-20
ca,2021-02-16,5123.0,761.0,5123.0,8265.57142857143,2022-06-20
ca,2021-02-17,6461.0,710.0,6461.0,7883.142857142857,2022-06-20
ca,2021-02-18,7409.0,659.0,7409.0,7373.714285714285,2022-06-20
ca,2021-02-19,7697.0,663.0,7697.0,7080.571428571428,2022-06-20
ca,2021-02-20,7560.0,560.0,7560.0,6688.142857142857,2022-06-20
ca,2021-02-21,5132.0,476.0,5132.0,6452.428571428572,2022-06-20
ca,2021-02-22,4087.0,644.0,4087.0,6209.857142857143,2022-06-20
ca,2021-02-23,6071.0,595.0,6071.0,6345.285714285715,2022-06-20
ca,2021-02-24,6038.0,551.0,6038.0,6284.857142857143,2022-06-20
ca,2021-02-25,6030.0,507.0,6030.0,6087.857142857143,2022-06-20
ca,2021-02-26,6070.0,524.0,6070.0,5855.428571428572,2022-06-20
ca,2021-02-27,5335.0,435.0,5335.0,5537.571428571428,2022-06-20
ca,2021-02-28,3907.0,391.0,3907.0,5362.571428571428,2022-06-20
ca,2021-03-01,3030.0,457.0,3030.0,5211.571428571428,2022-06-20
ca,2021-03-02,4265.0,516.0,4265.0,4953.571428571428,2022-06-20
ca,2021-03-03,4377.0,455.0,4377.0,4716.285714285715,2022-06-20
ca,2021-03-04,5454.0,445.0,5454.0,4634.0,2022-06-20
ca,2021-03-05,5528.0,458.0,5528.0,4556.571428571428,2022-06-20
ca,2021-03-06,4799.0,342.0,4799.0,4480.0,2022-06-20
ca,2021-03-07,3698.0,341.0,3698.0,4450.142857142857,2022-06-20
ca,2021-03-08,3012.0,391.0,3012.0,4447.571428571428,2022-06-20
ca,2021-03-09,3433.0,377.0,3433.0,4328.714285714285,2022-06-20
ca,2021-03-10,3700.0,374.0,3700.0,4232.0,2022-06-20
ca,2021-03-11,3879.0,420.0,3879.0,4007.0,2022-06-20
ca,2021-03-12,4599.0,384.0,4599.0,3874.285714285714,2022-06-20
ca,2021-03-13,2084.0,361.0,2084.0,3486.4285714285716,2022-06-20
ca,2021-03-14,2607.0,312.0,2607.0,3330.5714285714284,2022-06-20
ca,2021-03-15,1665.0,370.0,1665.0,3138.1428571428573,2022-06-20
ca,2021-03-16,2597.0,399.0,2597.0,3018.714285714286,2022-06-20
ca,2021-03-17,3362.0,338.0,3362.0,2970.4285714285716,2022-06-20
ca,2021-03-18,3581.0,335.0,3581.0,2927.8571428571427,2022-06-20
ca,2021-03-19,3362.0,375.0,3362.0,2751.1428571428573,2022-06-20
ca,2021-03-20,3427.0,267.0,3427.0,2943.0,2022-06-20
ca,2021-03-21,2136.0,282.0,2136.0,2875.714285714286,2022-06-20
ca,2021-03-22,2115.0,308.0,2115.0,2940.0,2022-06-20
ca,2021-03-23,2205.0,352.0,2205.0,2884.0,2022-06-20
ca,2021-03-24,2806.0,305.0,2806.0,2804.5714285714284,2022-06-20
ca,2021-03-25,2870.0,319.0,2870.0,2703.0,2022-06-20
ca,2021-03-26,3531.0,307.0,3531.0,2727.1428571428573,2022-06-20
ca,2021-03-27,3107.0,243.0,3107.0,2681.4285714285716,2022-06-20
ca,2021-03-28,2434.0,287.0,2434.0,2724.0,2022-06-20
ca,2021-03-29,2277.0,308.0,2277.0,2747.1428571428573,2022-06-20
ca,2021-03-30,2162.0,286.0,2162.0,2741.0,2022-06-20
ca,2021-03-31,2582.0,317.0,2582.0,2709.0,2022-06-20
ca,2021-04-01,2653.0,270.0,2653.0,2678.0,2022-06-20
ca,2021-04-02,4893.0,293.0,4893.0,2872.5714285714284,2022-06-20
ca,2021-04-03,1802.0,205.0,1802.0,2686.1428571428573,2022-06-20
ca,2021-04-04,1632.0,222.0,1632.0,2571.5714285714284,2022-06-20
ca,2021-04-05,3298.0,280.0,3298.0,2717.4285714285716,2022-06-20
ca,2021-04-06,2436.0,282.0,2436.0,2756.5714285714284,2022-06-20
ca,2021-04-07,2442.0,253.0,2442.0,2736.5714285714284,2022-06-20
ca,2021-04-08,2788.0,279.0,2788.0,2755.8571428571427,2022-06-20
ca,2021-04-09,5154.0,255.0,5154.0,2793.1428571428573,2022-06-20
ca,2021-04-10,5305.0,257.0,5305.0,3293.5714285714284,2022-06-20
ca,2021-04-11,3067.0,259.0,3067.0,3498.5714285714284,2022-06-20
ca,2021-04-12,1804.0,331.0,1804.0,3285.1428571428573,2022-06-20
ca,2021-04-13,2675.0,302.0,2675.0,3319.285714285714,2022-06-20
ca,2021-04-14,2335.0,286.0,2335.0,3304.0,2022-06-20
ca,2021-04-15,2693.0,250.0,2693.0,3290.4285714285716,2022-06-20
ca,2021-04-16,3088.0,240.0,3088.0,2995.285714285714,2022-06-20
ca,2021-04-17,2816.0,223.0,2816.0,2639.714285714286,2022-06-20
ca,2021-04-18,2107.0,219.0,2107.0,2502.5714285714284,2022-06-20
ca,2021-04-19,1753.0,258.0,1753.0,2495.285714285714,2022-06-20
ca,2021-04-20,2373.0,243.0,2373.0,2452.1428571428573,2022-06-20
ca,2021-04-21,2603.0,256.0,2603.0,2490.4285714285716,2022-06-20
ca,2021-04-22,2064.0,262.0,2064.0,2400.5714285714284,2022-06-20
ca,2021-04-23,1065.0,228.0,1065.0,2111.5714285714284,2022-06-20
ca,2021-04-24,2345.0,247.0,2345.0,2044.2857142857142,2022-06-20
ca,2021-04-25,2138.0,229.0,2138.0,2048.714285714286,2022-06-20
ca,2021-04-26,1740.0,262.0,1740.0,2046.857142857143,2022-06-20
ca,2021-04-27,1818.0,231.0,1818.0,1967.5714285714287,2022-06-20
ca,2021-04-28,1695.0,246.0,1695.0,1837.857142857143,2022-06-20
ca,2021-04-29,1969.0,265.0,1969.0,1824.2857142857142,2022-06-20
ca,2021-04-30,2272.0,232.0,2272.0,1996.7142857142858,2022-06-20
ca,2021-05-01,2402.0,225.0,2402.0,2004.857142857143,2022-06-20
ca,2021-05-02,1636.0,197.0,1636.0,1933.142857142857,2022-06-20
ca,2021-05-03,1477.0,234.0,1477.0,1895.5714285714287,2022-06-20
ca,2021-05-04,1629.0,217.0,1629.0,1868.5714285714287,2022-06-20
ca,2021-05-05,1576.0,197.0,1576.0,1851.5714285714287,2022-06-20
ca,2021-05-06,2790.0,254.0,2790.0,1968.857142857143,2022-06-20
ca,2021-05-07,2141.0,233.0,2141.0,1950.142857142857,2022-06-20
ca,2021-05-08,1883.0,183.0,1883.0,1876.0,2022-06-20
ca,2021-05-09,1471.0,172.0,1471.0,1852.4285714285713,2022-06-20
ca,2021-05-10,1211.0,191.0,1211.0,1814.4285714285713,2022-06-20
ca,2021-05-11,1437.0,196.0,1437.0,1787.0,2022-06-20
ca,2021-05-12,1603.0,205.0,1603.0,1790.857142857143,2022-06-20
ca,2021-05-13,2007.0,209.0,2007.0,1679.0,2022-06-20
ca,2021-05-14,2021.0,185.0,2021.0,1661.857142857143,2022-06-20
ca,2021-05-15,1526.0,169.0,1526.0,1610.857142857143,2022-06-20
ca,2021-05-16,1083.0,192.0,1083.0,1555.4285714285713,2022-06-20
ca,2021-05-17,789.0,217.0,789.0,1495.142857142857,2022-06-20
ca,2021-05-18,1067.0,215.0,1067.0,1442.2857142857142,2022-06-20
ca,2021-05-19,1427.0,175.0,1427.0,1417.142857142857,2022-06-20
ca,2021-05-20,1802.0,170.0,1802.0,1387.857142857143,2022-06-20
ca,2021-05-21,1363.0,203.0,1363.0,1293.857142857143,2022-06-20
ca,2021-05-22,1372.0,166.0,1372.0,1271.857142857143,2022-06-20
ca,2021-05-23,1142.0,142.0,1142.0,1280.2857142857142,2022-06-20
ca,2021-05-24,717.0,177.0,717.0,1270.0,2022-06-20
ca,2021-05-25,1334.0,200.0,1334.0,1308.142857142857,2022-06-20
ca,2021-05-26,1533.0,163.0,1533.0,1323.2857142857142,2022-06-20
ca,2021-05-27,5196.0,151.0,5196.0,1808.142857142857,2022-06-20
ca,2021-05-28,1386.0,154.0,1386.0,1811.4285714285713,2022-06-20
ca,2021-05-29,1280.0,154.0,1280.0,1798.2857142857142,2022-06-20
ca,2021-05-30,710.0,144.0,710.0,1736.5714285714287,2022-06-20
ca,2021-05-31,480.0,151.0,480.0,1702.7142857142858,2022-06-20
ca,2021-06-01,586.0,174.0,586.0,1595.857142857143,2022-06-20
ca,2021-06-02,914.0,148.0,914.0,1507.4285714285713,2022-06-20
ca,2021-06-03,1187.0,179.0,1187.0,934.7142857142857,2022-06-20
ca,2021-06-04,1246.0,168.0,1246.0,914.7142857142857,2022-06-20
ca,2021-06-05,1202.0,147.0,1202.0,903.5714285714286,2022-06-20
ca,2021-06-06,942.0,137.0,942.0,936.7142857142857,2022-06-20
ca,2021-06-07,857.0,170.0,857.0,990.5714285714286,2022-06-20
ca,2021-06-08,1031.0,144.0,1031.0,1054.142857142857,2022-06-20
ca,2021-06-09,958.0,136.0,958.0,1060.4285714285713,2022-06-20
ca,2021-06-10,1235.0,160.0,1235.0,1067.2857142857142,2022-06-20
ca,2021-06-11,1097.0,129.0,1097.0,1046.0,2022-06-20
ca,2021-06-12,979.0,130.0,979.0,1014.1428571428571,2022-06-20
ca,2021-06-13,641.0,132.0,641.0,971.1428571428571,2022-06-20
ca,2021-06-14,942.0,152.0,942.0,983.2857142857143,2022-06-20
ca,2021-06-15,804.0,150.0,804.0,950.8571428571429,2022-06-20
ca,2021-06-16,885.0,143.0,885.0,940.4285714285714,2022-06-20
ca,2021-06-17,1310.0,144.0,1310.0,951.1428571428571,2022-06-20
ca,2021-06-18,1006.0,116.0,1006.0,938.1428571428571,2022-06-20
ca,2021-06-19,1161.0,125.0,1161.0,964.1428571428571,2022-06-20
ca,2021-06-20,1111.0,122.0,1111.0,1031.2857142857142,2022-06-20
ca,2021-06-21,833.0,162.0,833.0,1015.7142857142857,2022-06-20
ca,2021-06-22,828.0,140.0,828.0,1019.1428571428571,2022-06-20
ca,2021-06-23,1519.0,177.0,1519.0,1109.7142857142858,2022-06-20
ca,2021-06-24,2046.0,160.0,2046.0,1214.857142857143,2022-06-20
ca,2021-06-25,1804.0,153.0,1804.0,1328.857142857143,2022-06-20
ca,2021-06-26,2228.0,138.0,2228.0,1481.2857142857142,2022-06-20
ca,2021-06-27,1216.0,162.0,1216.0,1496.2857142857142,2022-06-20
ca,2021-06-28,1130.0,201.0,1130.0,1538.7142857142858,2022-06-20
ca,2021-06-29,-3938.0,199.0,1130.0,1581.857142857143,2022-06-20
ca,2021-06-30,1750.0,165.0,1750.0,1614.857142857143,2022-06-20
ca,2021-07-01,1798.0,188.0,1798.0,1579.4285714285713,2022-06-20
ca,2021-07-02,786.0,177.0,786.0,1434.0,2022-06-20
ca,2021-07-03,679.0,182.0,679.0,1212.7142857142858,2022-06-20
ca,2021-07-04,557.0,172.0,557.0,1118.5714285714287,2022-06-20
ca,2021-07-05,3926.0,192.0,3926.0,1518.0,2022-06-20
ca,2021-07-06,1923.0,210.0,1923.0,1631.2857142857142,2022-06-20
ca,2021-07-07,1824.0,203.0,1824.0,1641.857142857143,2022-06-20
ca,2021-07-08,2505.0,228.0,2505.0,1742.857142857143,2022-06-20
ca,2021-07-09,1326.0,237.0,1326.0,1820.0,2022-06-20
ca,2021-07-10,1285.0,215.0,1285.0,1906.5714285714287,2022-06-20
ca,2021-07-11,6327.0,269.0,6327.0,2730.8571428571427,2022-06-20
